year,bird.id.prefix,bird.id,species,sex,coll.date,jul.date,days.since.oct,easting,northing,site,time,wing,head.bill,culmen.length,culmen.width,tarsus,keel,body.length,body.mass,molt,molt.score,liver,ab.fat,heart,age,protein,lipid
2018,18DX,34,AMWI,F,10/17/18,290,16,583059,4225176,Joice D,7:45,249,83.57,34.8,16.17,38.3,85.51,392,707.8,NA,1,22.6,7.9,7.6,I,46.4,41.6
2018,18DX,35,MALL,M,10/17/18,290,16,583059,4225176,Joice D,8:00,294,115.33,54.71,22.8,44.48,112.03,527,1283.2,NA,1,46.4,7.9,14.2,A,50.1,33.2
2018,18DX,36,NSHO,M,10/17/18,290,16,583059,4225176,Joice D,7:30,273,115.41,63.6,19.6,39.08,91.74,430,582.9,NA,1,14.6,8.3,6.5,A,41.8,46.3
2018,18DX,37,NOPI,F,10/29/18,302,28,582728.2,4224451.3,Joice D,11:30,264,99.16,56.69,17.91,40.36,97.15,454,944.4,NA,2,21.4198,34.7,9,I,29.5,63
2018,18DX,38,NOPI,M,10/29/18,302,28,582728.2,4224451.3,Joice D,11:30,285,103.17,49.5,17.97,40.73,99.17,508,945.2,NA,1,26.4198,28.6,8.9,A,34.8,53.6
2018,18DX,39,NOPI,M,10/25/18,298,24,583059,4225176,Joice D,11:05,287,108.62,53.43,18.34,43.63,95.68,510,1104,NA,2,23.8538,41.5,10.7,A,32,62.8
2018,18DX,40,GADW,M,10/25/18,298,24,583059,4225176,Joice D,11:28,278,102.42,45.49,18.16,41.31,97.37,450,859.7,NA,1,27.3816,18.5,8.4,A,43.7,47
2018,18DX,41,NOPI,M,10/25/18,298,24,583059,4225176,Joice D,10:50,283,108.42,52.1,18.04,43.29,98.96,520,1062.1,NA,1,26.9212,35.1,11.1,A,36.7,58
2018,18DX,42,MALL,M,10/25/18,298,24,583059,4225176,Joice D,7:40,295,117.64,58.6,23.28,48.13,111.35,530,1391.8,NA,1,40.0231,40.6,12.4,I,38.8,54.5
2018,18DX,43,MALL,F,10/25/18,298,24,583059,4225176,Joice D,10:30,278,109.72,52.27,21.63,43.42,100.53,490,1101.8,NA,3,40.4716,10.8,12.7,A,48.6,41
2018,18DX,44,GADW,F,10/25/18,298,24,583059,4225176,Joice D,9:20,253,91.98,40.36,17.59,36.85,89.31,396,748.3,NA,1,22.2479,18.7,8.1,A,41.1,54.35
2018,18DX,45,MALL,M,10/25/18,298,24,583059,4225176,Joice D,7:50,300,114.18,52.09,22.57,47.73,106.85,536,1198.7,NA,1,53.4909,7.6,13.5,A,48.1,34.6
2018,18DX,46,AMWI,M,10/29/18,302,28,583059,4225176,Joice D,9:10,253,63.54,37.24,17.58,37.8,91.17,436,806.8,NA,1,28.7411,24.5,9.9,A,34.4,62.3
2018,18DX,47,AGWT,M,10/25/18,298,24,583059,4225176,Joice D,10:45,195,83.61,37.93,14.03,32.31,70.72,330,376.4,NA,1,9.4989,6.5,4.6,A,38.7,49.4
2018,18DX,48,GADW,M,10/25/18,298,24,583059,4225176,Joice D,9:20,289,102.01,44.97,18.89,42.38,98.25,460,898.4,NA,1,34.0844,10.5,11.5,A,45.2,42.5
2018,18DX,49,AMWI,M,10/25/18,298,24,583059,4225176,Joice D,7:35,271,91.58,40.54,17.42,40.39,93.54,420,941.9,NA,1,31.6104,30.4,9.8,A,37.1,54.3
2018,18DX,50,AMWI,F,10/29/18,302,28,582728.2,4224451.3,Joice D,11:30,257,81.46,33.44,15.19,36.43,86.17,384,784.5,NA,1,21.4587,28.2,8.9,A,36.2,54.85
2018,18DX,51,AGWT,F,10/29/18,302,28,582728.2,4224451.3,Joice D,10:35,178,76.78,33.62,13.8,29.18,72.16,300,281.8,NA,0,9.2221,7.2,3.6,I,38.7,48.5
2018,18DX,52,AGWT,M,10/29/18,302,28,582728.2,4224451.3,Joice D,10:35,195,79.64,34.11,14.02,28.87,75.45,306,356.8,NA,1,9.378,8.8,4.4,A,36,53.4
2018,18DX,53,NOPI,M,10/29/18,302,28,582728.2,4224451.3,Joice D,10:12,259,107.99,49.93,16.75,40.01,103.21,500,930.6,NA,3,27.763,9,10.8,I,47.1,41
2018,18DX,54,MALL,M,10/29/18,302,28,583059,4225176,Joice D,8:16,305,116.78,51.53,22.77,44.9,116.26,520,1280.4,NA,1,41.3602,11.8,15.4,A,50.9,34.8
2018,18DX,55,GADW,M,10/29/18,302,28,583059,4225176,Joice D,8:10,280,96.72,42.28,17.6,42.9,96.75,456,892.3,NA,0,28.8885,16.2,10.6,A,44.9,44.5
2018,18DX,56,AMWI,F,10/29/18,302,28,583059,4225176,Joice D,7:55,254,83.88,35.65,16.02,36.1,89.56,400,708.4,NA,2,30.5213,9.2,7.5,I,42.7,48.75
2018,18DX,57,AMWI,M,10/29/18,302,28,583059,4225176,Joice D,7:55,270,87.8,35.97,16.42,35.72,93,400,792.3,NA,3,26.3664,13.3,8,I,40,46.3
2018,18DX,58,NOPI,M,10/29/18,302,28,582728.2,4224451.3,Joice D,9:45,283,111.32,50.75,18.73,44.29,107.98,516,1060.7,NA,1,28.3173,21.8,12.7,A,38.1,53.4
2018,18DX,59,NOPI,M,10/29/18,302,28,582728.2,4224451.3,Joice D,9:45,281,108.02,49.27,18.39,41.99,98.14,500,874.5,NA,1,25.6609,14.4,13.4,A,39.7,52.8
2018,18DX,60,NSHO,F,10/29/18,302,28,582728.2,4224451.3,Joice D,11:35,232,110.29,60.8,19.39,35.17,87.25,400,628.4,NA,3,19.9467,13.3,7.1,A,37.4,53.5
2018,18DX,61,MALL,M,11/5/18,309,35,583059,4225176,Joice D,6:40,293,121.04,57.92,22,45.4,112.2,512,1040.4,NA,1,27.6314,6.3,12.6,A,53.4,33.8
2018,18DX,62,AMWI,M,11/5/18,309,35,583059,4225176,Joice D,6:50,264,85.62,35.35,17.38,36.82,91.74,394,682.8,NA,1,23.2515,12.8,7.8,A,44.5,42.4
2018,18DX,63,AGWT,M,11/5/18,309,35,583059,4225176,Joice D,6:15,197,82.72,36.48,14.51,31.63,77.1,326,396.9,NA,1,13.6672,8,5.1,A,38.3,54
2018,18DX,64,AGWT,M,11/5/18,309,35,583059,4225176,Joice D,6:15,196,81.64,36.79,13.96,31.19,73.54,322,380.2,NA,1,8.0671,6.9,4.7,A,35.7,49.5
2018,18DX,65,GADW,F,11/5/18,309,35,583059,4225176,Joice D,6:59,256,89.94,38.47,17.28,38.37,96.59,424,810.3,NA,1,20.8782,16.1,8.6,I,35.9,55.7
2018,18DX,66,GADW,M,11/5/18,309,35,583059,4225176,Joice D,6:59,277,98.78,43.93,17.84,42.63,104.18,452,914.9,NA,1,26.6282,20.9,11.2,A,35,48
2018,18DX,67,AGWT,M,11/5/18,309,35,583059,4225176,Joice D,7:15,180,83,36.64,14.13,29.35,67.96,324,321.3,NA,3,11.1696,0.9,4.4,I,55,30.7
2018,18DX,68,AGWT,F,11/5/18,309,35,583059,4225176,Joice D,7:30,182,75.12,34.05,13.16,28.91,69.91,290,271.6,NA,3,12.1465,1.2,3.9,I,51.7,34.1
2018,18DX,69,GADW,M,11/5/18,309,35,583059,4225176,Joice D,7:40,273,98.44,44.31,17.51,39.34,98.95,438,757.6,NA,1,20.3088,11.9,8.5,A,39.75,48.45
2018,18DX,70,AMWI,M,11/5/18,309,35,583059,4225176,Joice D,8:10,266,89.82,38.63,17.43,37.15,90.35,426,756.2,NA,1,25.623,13.6,6.9,A,41.2,46.5
2018,18DX,71,MALL,F,11/5/18,309,35,583059,4225176,Joice D,8:30,282,107.81,52.49,21.53,44.15,101.44,472,1132.7,NA,2,27.2067,20.2,10.8,A,42.1,47.3
2018,18DX,72,GADW,F,11/5/18,309,35,583059,4225176,Joice D,8:50,272,96.81,43.09,18.34,39.93,99.56,422,874,NA,1,29.1931,27.3,12.2,A,34.8,58.5
2018,18DX,73,MALL,M,11/12/18,316,42,583059,4225176,Joice D,7:05,289,118.38,57.94,22.28,45.98,114.34,520,1339,NA,2,42.0315,21.8,13.9,A,41.3,53.9
2018,18DX,74,NOPI,M,12/3/18,337,63,583951.33,4225249.58,Joice D,9:50,285,107.37,49.88,19.03,43.01,96.91,504,955.1,NA,0,19.3086,23.9,12.8,A,36.6,53.7
2018,18DX,75,MALL,M,11/5/18,309,35,583059,4225176,Joice D,9:05,303,118.22,53.44,24.22,46.53,110.71,532,1364,NA,1,33.6545,17.6,16.5,A,42.2,42.7
2018,18DX,76,NSHO,M,11/12/18,316,42,583332.37,4224869.23,Joice C,8:56,244,114.92,65.3,19.8,37.35,87.84,418,512.6,NA,0,15.8112,6.4,7,I,48.6,37.6
2018,18DX,77,AMWI,M,11/12/18,316,42,583332.37,4224869.23,Joice C,8:35,257,84.4,35.17,16.64,37.12,91.25,398,740.2,NA,3,24.2711,15.8,8.3,I,35.5,57.8
2018,18DX,78,MALL,F,12/3/18,337,63,583951.33,4225249.58,Joice D,9:40,263,103.07,51.43,21.1,40.62,103.65,460,1151.4,NA,1,30.4759,25.9,14.2,A,36.1,57.7
2018,18DX,79,NOPI,F,12/3/18,337,63,583951.33,4225249.58,Joice D,9:10,264,101.23,47.26,17.61,41,101.08,460,940.1,NA,2,29.1981,21.6,13.1,A,38,52.5
2018,18DX,80,AGWT,M,12/3/18,337,63,583951.33,4225249.58,Joice D,9:15,191,84.32,36.41,13.75,29.79,75.26,320,369.9,NA,1,9.8903,5.5,5.7,A,40.3,45
2018,18DX,81,AMWI,M,11/12/18,316,42,583332.37,4224869.23,Joice C,7:59,262,92.2,37.79,18.31,39.23,95.04,412,882.3,NA,2,18.7067,34.5,10,A,36.2,50.4
2018,18DX,82,MALL,F,11/12/18,316,42,583059,4225176,Joice D,7:05,287,110.5,53.61,21.85,43.88,103.48,476,1218.7,NA,2,42.116,21.5,14.3,A,39.8,50.6
2018,18DX,83,AMWI,F,11/12/18,316,42,583332.37,4224869.23,Joice C,7:59,262,86.34,35.34,15.96,41.46,96.11,401,829.6,NA,1,23.9908,26.9,10.9,A,35.1,58.35
2018,18DX,84,NSHO,F,11/12/18,316,42,583332.37,4224869.23,Joice C,8:30,238,107.87,60.34,19.5,37.35,83.84,410,606.6,NA,1,15.0347,16.7,7.3,A,29.3,53.4
2018,18DX,85,NOPI,M,11/12/18,316,42,583332.37,4224869.23,Joice C,8:28,291,113.97,55.07,19.54,45.4,107.96,530,1132.7,NA,0,28.7296,27.7,11.4,A,34.95,55.3
2018,18DX,86,NSHO,F,11/12/18,316,42,583332.37,4224869.23,Joice C,8:56,220,109.95,63.05,19.23,33.96,79.78,382,479.1,NA,0,19.0382,7,5.6,I,44.3,45.8
2018,18DX,87,MALL,M,11/12/18,316,42,583059,4225176,Joice D,6:55,305,112.4,52.2,23.17,48.18,98.3,514,1272.7,NA,1,29.7802,6.9,13.8,A,52.25,34.05
2018,18DX,88,NSHO,M,12/3/18,337,63,583951.33,4225249.58,Joice D,7:40,254,116.04,66.46,19.95,39.44,95.15,426,674.9,NA,1,19.0416,17.3,9.1,A,33.2,55.9
2018,18DX,89,AMWI,M,12/3/18,337,63,583951.33,4225249.58,Joice D,7:50,268,88.67,38.45,16.65,37.44,99.42,410,873.2,NA,1,17.1272,30.5,9.6,A,33.4,48.6
2018,18DX,90,AMWI,M,12/3/18,337,63,583951.33,4225249.58,Joice D,7:45,277,90.03,37.55,18.33,39.13,97.21,412,857.5,NA,1,16.666,28.1,11,A,35.2,56
2018,18DX,91,MALL,M,12/3/18,337,63,583951.33,4225249.58,Joice D,9:35,298,109.49,51.26,21.97,44.09,106.89,488,1250.1,NA,1,39.4613,27.5,14.9,A,38.6,50.9
2018,18DX,92,MALL,F,12/3/18,337,63,583951.33,4225249.58,Joice D,9:30,272,108.54,55.49,20.72,41.42,107.24,460,1162.1,NA,1,28.0971,43.4,11.9,I,31.7,54.6
2018,18DX,93,AMWI,F,12/3/18,337,63,583951.33,4225249.58,Joice D,10:10,250,84.36,34.93,16.49,36.23,93.03,378,720.3,NA,1,15.642,31.9,7.2,A,34.7,59.4
2018,18DX,94,AMWI,M,12/3/18,337,63,583951.33,4225249.58,Joice D,10:10,278,89.57,38.7,17.33,37.41,96.08,428,784.6,NA,0,22.5204,25.7,8.9,A,36.3,56
2018,18DX,95,NOPI,M,12/3/18,337,63,583951.33,4225249.58,Joice D,9:10,277,106.18,47.58,18.5,41.32,98.24,498,906.3,NA,0,,23.2,13.2,A,37.6,53.1
2018,18DX,96,AMWI,M,12/13/18,347,73,582728.2,4224451.3,Joice D,9:14,276,88.05,35.96,16.92,39.17,91.48,416,888.3,NA,0,20.1679,27.8,9.2,A,35.3,54.9
2018,18DX,97,NOPI,M,12/13/18,347,73,582728.2,4224451.3,Joice D,7:24,282,106.6,50.11,18.54,42.58,102.91,517,923,NA,1,49.2435,16.8,12.9,I,45.1,45.5
2018,18DX,98,MALL,F,12/3/18,337,63,583951.33,4225249.58,Joice D,7:12,270,109.65,53.87,22.15,42.54,106.4,490,1151.3,NA,0,23.6306,35.7,13.6,I,34.4,57.8
2018,18DX,99,NSHO,M,12/3/18,337,63,583951.33,4225249.58,Joice D,7:12,254,115.54,68.01,20.39,37.75,91.81,420,613.7,NA,1,17.7402,11.1,6.8,A,40.3,48.1
2018,18DX,100,NOPI,M,12/3/18,337,63,583951.33,4225249.58,Joice D,7:45,287,110.35,51.28,19.37,43.61,99.46,530,887.3,NA,1,19.0277,15.2,12.9,A,43.5,44.4
2018,18DX,101,NSHO,M,12/3/18,337,63,583951.33,4225249.58,Joice D,8:00,251,111.87,62.1,19.61,35.5,88.99,412,656.3,NA,1,25.8489,15.5,8.7,A,34.45,55.2
2018,18DX,102,NSHO,F,12/3/18,337,63,583951.33,4225249.58,Joice D,8:00,231,104.65,59.38,18.89,35.07,82.12,378,626.8,NA,1,22.6592,19.6,7.8,A,30.8,64.6
2018,18DX,103,NSHO,F,12/3/18,337,63,583951.33,4225249.58,Joice D,7:27,233,109.25,61.03,19.13,35.69,87.62,401,564.4,NA,1,16.1582,11.1,6.6,I,35.8,49.8
2018,18DX,104,AGWT,F,12/13/18,347,73,582728.2,4224451.3,Joice D,9:01,179,76.93,35.51,14.26,28.82,65.03,298,346.8,NA,1,9.792,7.3,4,A,35.3,56.9
2018,18DX,105,NOPI,F,12/13/18,347,73,582728.2,4224451.3,Joice D,8:48,260,99.76,47.41,18.06,38.43,97.59,440,866.4,NA,3,25.3876,17.7,10.8,A,36.1,52.7
2018,18DX,106,NOPI,F,12/13/18,347,73,582728.2,4224451.3,Joice D,7:54,267,103.64,49.68,17.13,42.62,96.67,466,1019.2,NA,1,16.9195,45.8,10.6,I,28.1,64.2
2018,18DX,107,NOPI,M,12/13/18,347,73,582728.2,4224451.3,Joice D,7:24,277,109.42,51.8,18.64,42.05,103.85,500,881.7,NA,0,20.9877,9.4,12.2,A,45.6,40.6
2018,18DX,108,NOPI,M,12/13/18,347,73,582728.2,4224451.3,Joice D,7:24,283,111.2,52.83,19.02,44.72,NA,522,922.4,NA,0,24.4154,12.3,13,A,46.7,40.8
2018,18DX,109,AMWI,F,12/13/18,347,73,582728.2,4224451.3,Joice D,9:14,245,83.6,35.53,16.61,37.32,92.2,370,710.7,NA,2,14.8102,23.8,8,A,37.1,53.5
2018,18DX,110,NSHO,F,12/13/18,347,73,582728.2,4224451.3,Joice D,9:50,243,110.36,60.39,19.46,38.19,83.62,400,544.2,NA,0,10.9393,18.2,6.5,A,32.4,57.5
2018,18DX,111,NSHO,M,12/13/18,347,73,582728.2,4224451.3,Joice D,9:53,254,113.7,62.8,20.97,36.27,86.59,406,591,NA,0,17.1166,7.6,9.7,A,41.8,43.9
2018,18DX,112,NSHO,F,12/13/18,347,73,582728.2,4224451.3,Joice D,8:09,232,108.31,59.56,20.44,34.68,87.01,NA,629.7,NA,1,17.1071,12,7.3,A,37,53.8
2018,18DX,113,NSHO,F,12/13/18,347,73,582728.2,4224451.3,Joice D,9:33,235,105.77,60.88,19.56,36.01,88.53,382,590.7,NA,1,16.3135,15.9,6.1,A,34.25,54.45
2018,18DX,114,AGWT,M,12/13/18,347,73,582728.2,4224451.3,Joice D,8:42,194,81.8,34.99,13.93,29.12,74.82,304,346,NA,0,6.6874,5.2,4,I,42.7,44.7
2018,18DX,115,AGWT,M,12/13/18,347,73,582728.2,4224451.3,Joice D,8:42,195,80.7,37.24,14.99,31.05,75.56,302,341.6,NA,0,8.6199,4.9,4.7,A,40.5,47.6
2018,18DX,116,AGWT,M,12/13/18,347,73,582728.2,4224451.3,Joice D,9:55,185,91.01,35.33,14.54,30.25,73.79,312,344,NA,1,7.1284,3.9,4.9,A,43.9,42.3
2018,18DX,117,AGWT,F,12/13/18,347,73,582728.2,4224451.3,Joice D,9:55,182,78.17,35.4,13.65,30.81,65.86,300,316.4,NA,1,8.2295,2.6,4.2,A,42.4,41.3
2018,18DX,118,AGWT,M,12/24/18,358,84,583059,4225176,Joice D,7:30,188,81.02,36.77,14,29.8,75,310,339,NA,1,10.9011,6.4,4.3,A,39.9,50
2018,18DX,119,NOPI,M,12/24/18,358,84,582728.2,4224451.3,Joice D,8:51,284,105.49,50.11,18.9,41.08,112.03,526,856.5,NA,0,21.4451,14,11,A,48.6,41.4
2018,18DX,120,NSHO,F,12/24/18,358,84,582728.2,4224451.3,Joice D,9:27,230,109.83,63.56,18.77,35.43,86.85,410,554.5,NA,2,19.1208,7.9,5.8,I,43.2,46
2018,18DX,121,GADW,M,12/24/18,358,84,582728.2,4224451.3,Joice D,9:55,275,100.78,48.1,17.84,41.63,105.42,444,860.6,NA,1,20.2563,21.1,9.3,I,43,47.1
2018,18DX,122,GADW,M,12/24/18,358,84,582728.2,4224451.3,Joice D,9:55,262,94.85,38.68,18.25,41.15,103.27,429,794.7,NA,0,20.9811,25.7,9,I,34.2,56.7
2018,18DX,123,AGWT,F,1/10/19,10,101,591483.5,4220664.5,Pond 12,9:00,182,77.14,34.7,NA,30.16,68.6,296,340.8,NA,1,8.3309,6.3,4.5,I,40.1,47.6
2018,18DX,124,AGWT,M,1/10/19,10,101,591483.5,4220664.5,Pond 12,6:58,183,76.45,37.3,13.99,29.75,65.68,300,331.5,NA,1,10.6377,4.2,4.1,A,44.2,41.2
2018,18DX,125,NSHO,M,1/10/19,10,101,591483.5,4220664.5,Pond 12,8:45,244,116.78,66.27,21.35,37.68,92.61,418,536.4,NA,0,13.5651,5.8,6.8,A,47.7,40.7
2018,18DX,126,AMWI,M,12/24/18,358,84,582728.2,4224451.3,Joice D,8:25,269,87.26,36.54,16.77,37.47,94.05,400,875.5,NA,1,17.6417,28.3,8.2,A,34,57.8
2018,18DX,127,MALL,M,12/24/18,358,84,583059,4225176,Joice D,7:10,305,118.68,57.27,22.64,47.16,113.85,528,1300.5,NA,1,19.9455,31,15.1,I,41.9,52.7
2018,18DX,128,NOPI,M,12/24/18,358,84,583059,4225176,Joice D,7:00,282,105.77,46.22,18.9,41.51,100.52,500,984.2,NA,0,19.0008,33.8,11.5,A,36.2,56.05
2018,18DX,129,NSHO,M,12/24/18,358,84,582728.2,4224451.3,Joice D,8:35,243,113.47,61.33,19.29,37.12,88.57,422,562.7,NA,1,15.5399,9.8,7.8,A,41.5,52.1
2018,18DX,130,AGWT,M,12/24/18,358,84,582728.2,4224451.3,Joice D,8:35,190,78.66,35.76,14.08,29.03,71.36,310,327.2,NA,0,6.4928,5.5,4.4,A,41.9,47.5
2018,18DX,131,AGWT,F,12/24/18,358,84,582728.2,4224451.3,Joice D,9:20,180,74.46,34.54,13.38,NA,NA,284,310,NA,1,4.4656,5.7,3.6,A,35,50.9
2018,18DX,132,AGWT,M,12/24/18,358,84,582728.2,4224451.3,Joice D,9:10,188,79.62,34.82,14,31.29,74.91,320,326.4,NA,1,7.0404,3.1,3.6,I,49,36.8
2018,18DX,133,AMWI,F,12/31/18,365,91,583059,4225176,Joice D,6:55,NA,78.94,32.12,14.96,35.59,82.18,370,674.4,NA,3,16.1462,24.5,9.1,I,35.4,56.5
2018,18DX,134,AMWI,M,12/31/18,365,91,583059,4225176,Joice D,6:55,274,89.15,37.61,17.3,37.36,91.91,400,798,NA,1,18.8462,25.2,9.5,A,36.3,57.2
2018,18DX,135,AGWT,F,12/31/18,365,91,583059,4225176,Joice D,7:05,180,76.57,34.1,13.54,28.31,71.38,310,327.4,NA,2,9.6268,3.3,4,I,43.7,47.8
2018,18DX,136,GADW,M,12/31/18,365,91,583059,4225176,Joice D,7:25,270,98.94,42.68,17.11,40.66,105.01,450,800.7,NA,1,15.7606,16.8,8.2,A,40.9,49.3
2018,18DX,137,GADW,M,12/31/18,365,91,583059,4225176,Joice D,7:35,276,96.53,41.14,18.49,42.51,109.81,444,987.5,NA,1,14.5799,35.3,11.9,I,34,59.5
2018,18DX,138,MALL,F,12/31/18,365,91,583059,4225176,Joice D,7:45,291,111.99,55.74,21.56,43.82,120.64,490,1271,NA,3,14.9597,48.2,14.8,A,35.55,59.95
2018,18DX,139,MALL,M,12/31/18,365,91,583059,4225176,Joice D,7:45,300,115.86,56.2,23.15,45.22,117.45,524,1496.5,NA,2,23.5565,42.6,13.9,A,38.7,48.5
2018,18DX,140,AMWI,M,12/31/18,365,91,583059,4225176,Joice D,8:00,266,87.79,36.67,16.44,38.38,99.41,420,686.6,NA,1,17.6405,7.4,7.8,A,50.8,35.1
2018,18DX,141,AMWI,M,12/31/18,365,91,583059,4225176,Joice D,8:00,275,NA,36.85,18.52,38.83,97.16,400,857.3,NA,1,13.0144,39.8,9.3,A,34,49.7
2018,18DX,142,NSHO,M,12/31/18,365,91,583059,4225176,Joice D,8:08,236,115.68,62.29,20.33,36.57,92.2,430,530.5,NA,2,16.8309,5.2,6.1,I,47.1,43.7
2018,18DX,143,GADW,F,12/31/18,365,91,583059,4225176,Joice D,8:18,253,93.34,39.69,17.18,36.84,94.39,390,610.8,NA,1,16.3155,1.8,8,I,60,18.6
2018,18DX,145,GADW,M,12/31/18,365,91,583059,4225176,Joice D,7:35,277,100.02,43.61,18.52,40.28,104.32,452,858.9,NA,0,21.2453,21,9.4,I,44.2,43.4
2018,18DX,146,MALL,M,12/31/18,365,91,583059,4225176,Joice D,7:00,284,115.1,53.8,23.9,47.38,116.54,510,1335.5,NA,1,22.9039,32.2,13.7,A,37.2,49.55
2018,18DX,147,AMWI,M,1/10/19,10,101,591483.5,4220664.5,Pond 12,7:25,269,90.22,36.49,17.87,41.51,91.88,388,774.5,NA,1,21.0006,16.6,8.8,I,40.7,46.5
2018,18DX,148,AMWI,M,1/10/19,10,101,591483.5,4220664.5,Pond 12,9:55,258,87.93,34.61,17.36,39.85,90.07,390,785.1,NA,1,17.2469,23.8,8.3,A,37.8,52.3
2018,18DX,149,NOPI,F,1/10/19,10,101,591483.5,4220664.5,Pond 12,7:25,269,96.96,45.39,17.26,41.09,90.77,442,885.6,NA,1,21.4409,26.6,13.4,I,34.2,61.6
2018,18DX,150,MALL,F,1/10/19,10,101,591483.5,4220664.5,Pond 12,9:16,273,110.36,52.08,22.17,37.75,98.14,472,1075.9,NA,3,38.0864,15.8,9.1,A,38.7,50.9
2018,18DX,151,AGWT,F,1/10/19,10,101,591483.5,4220664.5,Pond 12,7:35,178,75.51,33.59,13.62,30.68,66.49,302,353,NA,1,14.7474,7.7,3.8,I,37.8,54.2
2018,18DX,152,MALL,F,1/10/19,10,101,591483.5,4220664.5,Pond 12,7:45,263,NA,48.79,21.59,43.04,89.49,478,979.3,NA,2,25.7573,10.1,9.4,A,42.4,48.7
2018,18DX,153,NOPI,M,1/10/19,10,101,591483.5,4220664.5,Pond 12,9:16,281,105.32,48.77,18.88,45.28,100.96,490,899.9,NA,0,14.1395,28.6,11.3,A,41,52.5
2018,18DX,154,AMWI,F,1/10/19,10,101,591483.5,4220664.5,Pond 12,7:25,259,84.48,34.42,16.24,37.74,82.88,388,673.9,NA,2,21.1993,19.6,7.4,I,37,53.8
2018,18DX,155,MALL,M,1/10/19,10,101,591483.5,4220664.5,Pond 12,8:25,303,118.37,57.67,24.11,46.93,116,540,1552.8,NA,1,47.9862,23,16.5,A,39.1,49.9
2018,18DX,156,NOPI,F,1/10/19,10,101,591483.5,4220664.5,Pond 12,8:20,252,101.67,49.11,18.55,42.54,92.38,430,892.7,NA,1,16.6047,38.6,8.7,I,30.2,62.1
2018,18DX,157,AGWT,M,1/10/19,10,101,591483.5,4220664.5,Pond 12,8:15,187,80.7,38.51,14.03,31.77,70.19,320,335.9,NA,1,9.9789,2.8,4.1,I,45.8,42.9
2018,18DX,158,AGWT,M,1/10/19,10,101,591483.5,4220664.5,Pond 12,8:05,200,84.9,39,14.51,31.78,76.29,324,324.5,NA,1,7.0981,2.6,5,A,45.4,39.5
2018,18DX,159,GADW,M,1/10/19,10,101,591483.5,4220664.5,Pond 12,8:40,261,100.31,44.01,18.88,41.16,101.82,464,855.8,NA,0,22.7025,23.6,10.3,A,38.8,50.4
2018,18DX,160,CITE,M,1/10/19,10,101,591483.5,4220664.5,Pond 12,8:35,200,89.56,45.46,17.69,33.75,75.86,354,392.7,NA,1,10.7913,4.6,5.1,A,45.9,40.7
2018,18DX,161,CITE,F,1/10/19,10,101,591483.5,4220664.5,Pond 12,8:35,185,86.61,46.99,17.38,32.57,74.67,340,354.8,NA,3,10.8614,1.7,5,I,55.1,30.8
2018,18DX,162,NSHO,F,1/17/19,17,108,593049.4,4219823.6,Redhouse Rd,11:22,220,104.81,58.98,20.38,34.95,85.42,388,614.4,NA,0,13.3064,15.6,7.1,I,36.6,58.4
2018,18DX,163,NSHO,F,1/17/19,17,108,593049.4,4219823.6,Redhouse Rd,11:22,231,107.46,58.68,20.75,38.01,NA,400,511.8,NA,1,15.9999,6.7,7.3,A,45.4,41.4
2018,18DX,164,AMWI,M,1/17/19,17,108,591483.5,4220664.5,Pond 12,7:41,265,89.57,37.81,16.96,40.99,101.58,412,776,NA,1,13.7056,10.1,7.9,A,50.5,35.4
2018,18DX,165,MALL,F,1/17/19,17,108,591483.5,4220664.5,Pond 12,10:20,273,106.8,51.35,21.48,43.29,99.32,460,886.5,NA,3,19.3192,8.1,12.1,A,47.3,44.7
2018,18DX,166,MALL,F,1/17/19,17,108,591483.5,4220664.5,Pond 12,8:55,268,113.98,55.69,22.99,43.91,109.77,492,1220.7,NA,3,52.5689,16.7,13.3,I,42.9,45.1
2018,18DX,167,MALL,M,1/17/19,17,108,591483.5,4220664.5,Pond 12,8:55,304,117.41,56.24,23.87,48.65,116.33,526,1425.9,NA,2,28.9315,29.3,21.2,I,38,53.5
2018,18DX,168,AGWT,F,1/17/19,17,108,591483.5,4220664.5,Pond 12,7:30,181,75.91,34.89,13.97,31.49,67.27,300,345.1,NA,3,10.7876,3.5,4.5,I,46.9,44.1
2018,18DX,169,AGWT,M,1/17/19,17,108,591483.5,4220664.5,Pond 12,7:30,185,79.44,35.77,14.01,30.51,70.24,312,383.8,NA,1,9.3207,6.1,4.7,I,37.5,49.7
2018,18DX,170,NSHO,F,1/17/19,17,108,591483.5,4220664.5,Pond 12,7:40,229,110.03,59.37,19.07,35.1,80.58,394,583.1,NA,1,22.5007,7.2,7.5,A,44,43.3
2018,18DX,171,NSHO,F,1/17/19,17,108,591483.5,4220664.5,Pond 12,7:30,230,104.29,55.79,19.96,35.26,87.04,395,487.7,NA,0,15.121,6.9,6,I,44.7,45.3
2018,18DX,172,NSHO,M,1/17/19,17,108,591483.5,4220664.5,Pond 12,7:30,242,112.86,65.56,21.38,35.96,87.38,430,633.4,NA,1,24.3995,13.2,7.5,A,42.6,48
2018,18DX,173,AMWI,M,1/17/19,17,108,591483.5,4220664.5,Pond 12,8:46,266,85.75,36.27,17.75,37.57,92.34,420,803.5,NA,1,18.4943,17.8,11.6,A,40.9,48.4
